metrics_int_fid,metrics_int_fid_clip,metrics_int_inception_score,metrics_int_kid,metrics_nvidia_fid,metrics_nvidia_kid,metrics_nvidia_precision,metrics_nvidia_recall,experiment_name,subfolder
69.88174960197114,21.752328568586506,"[5.4013154580752865, 0.0]",0.03357402418168169,67.93504841352186,0.034073722620120116,0.9082599878311157,0.02653999999165535,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-2-0.5-img
68.47898192949634,21.948302731283988,"[6.041718026276748, 0.0]",0.030159328233233217,67.15567798636746,0.03053068338838837,0.7440599799156189,0.03711999952793121,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-2-0.5-mask
40.2254191561517,14.924326479752153,"[6.830474350260795, 0.0]",0.0153434422672672,38.3491568797151,0.015370239349349358,0.8034999966621399,0.09653999656438828,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-3-0.5-half-half
40.19156975967263,14.509264709405855,"[6.81312668352621, 0.0]",0.016117804036536506,37.87856070745382,0.015906120102602613,0.8770800232887268,0.08646000176668167,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-3-0.5-img
38.072561388841564,14.140253732774525,"[7.082954023222717, 0.0]",0.014445993568568575,36.00479892798776,0.014200843843843862,0.8137199878692627,0.09440000355243683,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-3-0.5-mask
17.729144508870718,7.583840091920237,"[7.75958672757795, 0.0]",0.005140466111111132,15.664862823395822,0.004225300230230187,0.7816200256347656,0.2506999969482422,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-5-0.5-half-half
17.94326308225635,7.7674089788632585,"[7.853050163028566, 0.0]",0.005503810385385386,15.647467705651916,0.004266243713713712,0.808459997177124,0.24687999486923218,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-5-0.5-img
17.822680867756162,7.316112477519745,"[7.804103106713757, 0.0]",0.005010792870370332,16.134027780167813,0.004359825955955971,0.7853999733924866,0.2463800013065338,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-5-0.5-mask
18.324325616753185,5.786289546735119,"[7.708848297895476, 0.0]",0.00708480231231234,16.26594163490919,0.0059747052552552625,0.6944599747657776,0.29721999168395996,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-7-0.5-half-half
17.584303948265415,5.654027878163589,"[7.7907966511530615, 0.0]",0.006276883475975965,15.342233542554531,0.005233254759759748,0.7147799730300903,0.2964400053024292,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-7-0.5-img
19.202501441262257,5.697430292391466,"[7.773325381655255, 0.0]",0.007212405280280272,17.44358514801277,0.006386454161661646,0.6885200142860413,0.30059999227523804,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-7-0.5-mask
63.138355546925084,21.959311349868486,"[5.074974753246114, 0.0]",0.03590909867367363,58.67131984033108,0.03570105258508509,0.7569599747657776,0.061820000410079956,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-50-1-0.5-half-half
